* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025032709   1004.3   1006.8     25.7     None     21.8       79     26.1      8.4    230.0      9.3    230.0     13.9    240.0      0.0      0.0      0.1     25.0      7.0      3.0     None        2        6     None        9        7        0      3.0      8.0     22.4     22.0     22.1     21.8     20.9     19.9     18.9     19.8     20.9     23.0     None        0     None     None     None     None     None     None     None     None     None     None     1.26        1     33.0     None     2.92
467050 2025032710   1004.1   1006.6     26.1     None     22.2       79     26.8      9.1    230.0      9.5    240.0     14.4    240.0      0.0      0.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.95        0     33.8     None     5.44
467050 2025032711   1003.4   1005.9     27.1     None     22.7       77     27.6     10.0    240.0     10.4    250.0     16.6    250.0      0.0      0.0      0.4     12.0      7.0      3.0     None        2        5     None        9        3        0     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.63        8     35.9     None     8.17
467050 2025032712   1002.7   1005.2     26.9     None     23.0       79     28.1     10.2    240.0     10.9    250.0     16.7    250.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.52        8     35.4     None    11.14
467050 2025032713   1002.0   1004.5     26.6     None     23.3       82     28.6     10.5    250.0     11.7    260.0     18.2    240.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.58        8     34.8     None    11.37
467050 2025032714   1001.3   1003.8     26.3     None     22.8       81     27.8     11.6    250.0     12.0    250.0     17.9    260.0      0.0      0.0      1.0     12.0      7.0      3.0      0.9        2        2        2        9        7        1     None      6.0     24.4     23.8     24.2     23.5     21.0     19.9     18.9     19.8     20.8     23.0     None        0     None     None     None     None     None     None     None     None     None     None     3.28        8     34.2     None     9.59
467050 2025032715   1001.0   1003.5     26.0     None     22.5       81     27.3     12.4    250.0     12.5    250.0     19.3    260.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.71        7     33.6     None     6.61
467050 2025032716   1001.1   1003.6     25.4     None     21.9       81     26.3     10.2    240.0     12.3    250.0     19.6    250.0      0.0      0.0      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.63        5     32.4     None      3.3
467050 2025032717   1001.8   1004.3     25.2     None     21.7       81     26.0     12.0    250.0     12.6    250.0     19.0    260.0      0.0      0.0      1.0     16.0      7.0      3.0      0.9        2        1        1        9        7        4     None      4.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.13        3     32.1     None     1.35
467050 2025032718   1001.8   1004.3     25.0     None     21.7       82     26.0     11.9    250.0     13.3    250.0     20.4    240.0      0.0      0.0      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.29        0     31.7     None     0.22
