* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025053114   1005.2   1007.7     28.2     None     22.5       71     27.3      3.3    330.0      3.9    340.0      5.4    340.0      0.0      0.0      0.7     20.0     None      3.0      0.9     None        6        1        0        6        2      3.0      7.0     25.8     25.2     25.0     24.6     23.8     23.9     23.9     23.6     22.0     22.5     None        0     None     None     None     None     None     None     None     None     None     None     2.97        8     38.2     None     9.72
467050 2025053115   1004.5   1007.0     28.0     None     22.5       72     27.3      3.6    330.0      3.6    330.0      5.7    330.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.08        8     37.8     None      6.1
467050 2025053116   1003.8   1006.3     27.7     None     22.4       73     27.1      1.7     10.0      3.5    330.0      4.8    330.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.12        8     37.1     None     3.03
467050 2025053117   1003.5   1006.0     27.7     None     22.7       74     27.6      1.0     40.0      1.7     10.0      2.7     60.0      0.0      0.0      0.0     20.0     None      3.0      0.9     None        8        1        /        6        2      3.0      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.62        7     37.1     None     1.19
467050 2025053118   1003.2   1005.7     27.6     None     22.3       73     26.9      2.3     40.0      2.4     10.0      3.4     40.0      0.0      0.0      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.67        6     36.9     None     0.45
467050 2025053119   1003.7   1006.2     26.7     None     22.1       76     26.6      1.3     40.0      2.4     40.0      3.0     30.0      0.0      0.0      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.07        5     35.0     None     0.04
467050 2025053120   1004.5   1007.0     26.5     None     22.6       79     27.4      0.1      0.0      1.3     40.0      1.9     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     34.6     None      0.0
467050 2025053121   1004.7   1007.2     25.7     None     23.0       85     28.1      0.1      0.0      0.8    200.0      1.4    200.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     25.2     25.5     25.8     25.8     24.8     24.1     24.0     23.7     22.2     22.6     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     33.0     None      0.0
467050 2025053122   1004.7   1007.2     25.3     None     23.0       87     28.1      0.4    170.0      0.5    190.0      0.9    190.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     32.2     None      0.0
467050 2025053123   1004.4   1006.9     25.5     None     23.4       88     28.8      0.4    200.0      0.6    170.0      1.0    160.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     32.6     None      0.0
